院校代码,院校名称,专业代码,专业名称,学制,省,城市,本专科,计划数,选考科目要求,收费标准,备注
6134,西安培华学院(民办学校),004,软件工程,4,陕西,西安,本科,1,物理(1门科目考生必须选考方可报考),19800,长安校区。
6134,西安培华学院(民办学校),005,市场营销,4,陕西,西安,本科,2,不提科目要求,18800,长安校区。
6134,西安培华学院(民办学校),006,土木工程,4,陕西,西安,本科,1,物理(1门科目考生必须选考方可报考),19000,长安校区。
6134,西安培华学院(民办学校),007,药学,4,陕西,西安,本科,3,"物理,化学,生物(3门科目考生选考其中一门即可报考)",19800,长安校区。
6134,西安培华学院(民办学校),008,建筑学,4,陕西,西安,本科,3,"物理,历史,地理(3门科目考生选考其中一门即可报考)",19000,长安校区。
6134,西安培华学院(民办学校),009,护理学,4,陕西,西安,本科,2,不提科目要求,20800,长安校区。
6134,西安培华学院(民办学校),010,通信工程,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),19800,长安校区。
6134,西安培华学院(民办学校),011,新闻学,4,陕西,西安,本科,2,不提科目要求,18800,长安校区。
6134,西安培华学院(民办学校),012,电子信息工程,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),19800,长安校区。
6134,西安培华学院(民办学校),013,日语,4,陕西,西安,本科,1,不提科目要求,19000,长安校区。
6134,西安培华学院(民办学校),014,英语,4,陕西,西安,本科,2,"生物,思想政治,地理(3门科目考生选考其中一门即可报考)",19800,长安校区。
6134,西安培华学院(民办学校),015,汉语国际教育,4,陕西,西安,本科,1,不提科目要求,19800,长安校区。
6134,西安培华学院(民办学校),016,电子商务,4,陕西,西安,本科,2,不提科目要求,18800,长安校区。
6134,西安培华学院(民办学校),017,医学检验技术,4,陕西,西安,本科,1,"物理,化学,生物(3门科目考生选考其中一门即可报考)",20800,长安校区。
6134,西安培华学院(民办学校),501,工程造价,3,陕西,西安,高职(专科),6,物理(1门科目考生必须选考方可报考),13000,长安校区。
6134,西安培华学院(民办学校),502,建设工程管理,3,陕西,西安,高职(专科),5,物理(1门科目考生必须选考方可报考),13000,长安校区。
6134,西安培华学院(民办学校),503,财务管理,3,陕西,西安,高职(专科),5,不提科目要求,13000,长安校区。
6134,西安培华学院(民办学校),504,临床医学,3,陕西,西安,高职(专科),25,"化学,生物(2门科目考生均须选考方可报考)",15000,长安校区。
6134,西安培华学院(民办学校),505,口腔医学技术,3,陕西,西安,高职(专科),14,"物理,化学,生物(3门科目考生选考其中一门即可报考)",15000,长安校区。
6134,西安培华学院(民办学校),506,护理,3,陕西,西安,高职(专科),10,不提科目要求,15000,长安校区。
6134,西安培华学院(民办学校),507,汉语,3,陕西,西安,高职(专科),5,不提科目要求,13000,长安校区。
6134,西安培华学院(民办学校),508,会计,3,陕西,西安,高职(专科),6,不提科目要求,13800,长安校区。
6134,西安培华学院(民办学校),509,市场营销,3,陕西,西安,高职(专科),5,不提科目要求,12000,长安校区。
6134,西安培华学院(民办学校),510,学前教育,3,陕西,西安,高职(专科),5,不提科目要求,13000,长安校区。
6134,西安培华学院(民办学校),511,计算机应用技术,3,陕西,西安,高职(专科),4,不提科目要求,13000,长安校区。
6135,西安石油大学,001,英语,4,陕西,西安,本科,2,不提科目要求,4500,鄠邑校区。
6135,西安石油大学,002,计算机类,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,鄠邑校区。含计算机科学与技术、软件工程、网络工程、数字媒体技术专业。
6135,西安石油大学,003,海洋油气工程,4,陕西,西安,本科,2,"物理,化学,地理(3门科目考生选考其中一门即可报考)",4500,鄠邑校区。
6135,西安石油大学,004,工业设计,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,鄠邑校区。
6136,西安思源学院(民办学校),001,学前教育,4,陕西,西安,本科,3,不提科目要求,19000,
6136,西安思源学院(民办学校),002,土木工程,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),19000,
6136,西安思源学院(民办学校),003,小学教育,4,陕西,西安,本科,3,不提科目要求,19000,
6136,西安思源学院(民办学校),004,财务管理,4,陕西,西安,本科,3,不提科目要求,17000,
6136,西安思源学院(民办学校),005,护理学,4,陕西,西安,本科,3,"化学,生物(2门科目考生选考其中一门即可报考)",19000,
6136,西安思源学院(民办学校),006,计算机类,4,陕西,西安,本科,3,物理(1门科目考生必须选考方可报考),19000,含计算机科学与技术、网络工程专业。
6136,西安思源学院(民办学校),007,中国语言文学类,4,陕西,西安,本科,3,不提科目要求,19000,含汉语言文学、汉语国际教育专业。
6136,西安思源学院(民办学校),501,建筑工程技术,3,陕西,西安,高职(专科),4,不提科目要求,13000,
6136,西安思源学院(民办学校),502,电子商务,3,陕西,西安,高职(专科),6,不提科目要求,11000,
6136,西安思源学院(民办学校),503,财务管理,3,陕西,西安,高职(专科),6,不提科目要求,11000,
6136,西安思源学院(民办学校),504,计算机网络技术,3,陕西,西安,高职(专科),2,不提科目要求,13000,
6136,西安思源学院(民办学校),505,护理,3,陕西,西安,高职(专科),9,不提科目要求,13000,
6136,西安思源学院(民办学校),506,金融管理,3,陕西,西安,高职(专科),3,不提科目要求,11000,
6136,西安思源学院(民办学校),507,学前教育,3,陕西,西安,高职(专科),8,不提科目要求,12000,
6136,西安思源学院(民办学校),508,广告设计与制作,3,陕西,西安,高职(专科),2,不提科目要求,12000,
6138,西安铁路职业技术学院,501,铁道车辆,3,陕西,西安,高职(专科),5,不提科目要求,5500,港务校区。
6138,西安铁路职业技术学院,502,铁道机车,3,陕西,西安,高职(专科),3,不提科目要求,5500,港务校区。
6139,西安外国语大学,004,德语,4,陕西,西安,本科,2,不提科目要求,4500,长安校区。
6139,西安外国语大学,005,汉语国际教育,4,陕西,西安,本科,1,不提科目要求,3500,长安校区。
6139,西安外国语大学,006,国际经济与贸易,4,陕西,西安,本科,2,不提科目要求,3500,长安校区。
6139,西安外国语大学,007,汉语言文学,4,陕西,西安,本科,2,不提科目要求,3500,长安校区。
6139,西安外国语大学,008,英语,4,陕西,西安,本科,7,不提科目要求,4500,长安校区。
6139,西安外国语大学,009,经济学,4,陕西,西安,本科,1,不提科目要求,3500,长安校区。
6139,西安外国语大学,010,金融学,4,陕西,西安,本科,1,不提科目要求,3500,长安校区。
6139,西安外国语大学,011,意大利语,4,陕西,西安,本科,2,不提科目要求,4500,长安校区。
6139,西安外国语大学,012,会计学,4,陕西,西安,本科,2,不提科目要求,3500,长安校区。
6139,西安外国语大学,013,新闻学,4,陕西,西安,本科,1,不提科目要求,3500,长安校区。
6139,西安外国语大学,014,法语,4,陕西,西安,本科,3,不提科目要求,4500,长安校区。
6139,西安外国语大学,015,审计学,4,陕西,西安,本科,2,不提科目要求,3500,长安校区。
6139,西安外国语大学,016,葡萄牙语,4,陕西,西安,本科,2,不提科目要求,4500,长安校区。
6139,西安外国语大学,017,西班牙语,4,陕西,西安,本科,2,不提科目要求,4500,长安校区。
6139,西安外国语大学,018,翻译,4,陕西,西安,本科,4,不提科目要求,4500,长安校区。
6139,西安外国语大学,019,商务英语,4,陕西,西安,本科,4,不提科目要求,4500,长安校区。
6139,西安外国语大学,020,工商管理,4,陕西,西安,本科,1,不提科目要求,3500,长安校区。
6140,西安外事学院(民办学校),001,智能科学与技术,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),25000,
6140,西安外事学院(民办学校),002,俄语,4,陕西,西安,本科,2,不提科目要求,25000,
6140,西安外事学院(民办学校),003,法语,4,陕西,西安,本科,2,不提科目要求,25000,
6140,西安外事学院(民办学校),004,西班牙语,4,陕西,西安,本科,3,不提科目要求,25000,
6140,西安外事学院(民办学校),005,物流管理,4,陕西,西安,本科,2,不提科目要求,23000,
6140,西安外事学院(民办学校),006,国际经济与贸易,4,陕西,西安,本科,2,不提科目要求,23000,
6140,西安外事学院(民办学校),007,电子商务,4,陕西,西安,本科,2,不提科目要求,23000,
6140,西安外事学院(民办学校),008,旅游管理类,4,陕西,西安,本科,3,不提科目要求,23000,含旅游管理、会展经济与管理专业。
6140,西安外事学院(民办学校),501,应用法语,3,陕西,西安,高职(专科),3,不提科目要求,16600,
6140,西安外事学院(民办学校),502,医疗设备应用技术,3,陕西,西安,高职(专科),3,"物理,化学,生物(3门科目考生选考其中一门即可报考)",16600,
6140,西安外事学院(民办学校),503,旅游管理(研学旅行),3,陕西,西安,高职(专科),2,不提科目要求,15600,
6140,西安外事学院(民办学校),504,空中乘务,3,陕西,西安,高职(专科),3,不提科目要求,15600,
6140,西安外事学院(民办学校),505,园林工程技术,3,陕西,西安,高职(专科),3,"物理,化学,生物(3门科目考生选考其中一门即可报考)",16600,
6140,西安外事学院(民办学校),506,会计,3,陕西,西安,高职(专科),3,不提科目要求,15600,
6140,西安外事学院(民办学校),507,应用英语(商贸英语),3,陕西,西安,高职(专科),3,不提科目要求,16600,
6141,西安文理学院,002,软件工程,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,高新校区。
6141,西安文理学院,003,物联网工程,4,陕西,西安,本科,3,物理(1门科目考生必须选考方可报考),4500,高新校区。
6141,西安文理学院,004,电子信息工程,4,陕西,西安,本科,3,物理(1门科目考生必须选考方可报考),4500,高新校区。
6141,西安文理学院,005,应用化学,4,陕西,西安,本科,3,"物理,化学(2门科目考生选考其中一门即可报考)",4500,高新校区。
6141,西安文理学院,006,经济与金融,4,陕西,西安,本科,3,"物理,思想政治,历史(3门科目考生选考其中一门即可报考)",4500,高新校区。
6141,西安文理学院,007,电子商务,4,陕西,西安,本科,3,不提科目要求,4500,高新校区。
6141,西安文理学院,008,市场营销,4,陕西,西安,本科,3,不提科目要求,3500,高新校区。
6143,西安邮电大学,001,智能科学与技术,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,长安校区。
6143,西安邮电大学,002,信息安全,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,长安校区。
6143,西安邮电大学,003,计算机科学与技术,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,长安校区。
6143,西安邮电大学,004,自动化,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,长安校区。
6143,西安邮电大学,005,电子信息科学与技术,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,长安校区。
6143,西安邮电大学,006,物流管理,4,陕西,西安,本科,2,不提科目要求,4500,雁塔校区。
6143,西安邮电大学,007,工业工程,4,陕西,西安,本科,2,不提科目要求,4500,雁塔校区。
6143,西安邮电大学,008,电子商务,4,陕西,西安,本科,2,不提科目要求,4500,雁塔校区。
6143,西安邮电大学,009,微电子科学与工程,4,陕西,西安,本科,1,物理(1门科目考生必须选考方可报考),4500,长安校区。
6143,西安邮电大学,010,集成电路设计与集成系统,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,长安校区。
6143,西安邮电大学,011,光电信息科学与工程,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,长安校区。
6143,西安邮电大学,012,电子科学与技术,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,长安校区。
6143,西安邮电大学,013,通信工程,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,长安校区。
6143,西安邮电大学,014,应用物理学,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,长安校区。
6143,西安邮电大学,015,电子信息工程,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,长安校区。
6143,西安邮电大学,016,信息与计算科学,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4500,长安校区。
6144,西北大学,001,食品科学与工程,4,陕西,西安,本科,1,"物理,化学,生物(3门科目考生选考其中一门即可报考)",4950,太白校区。
6144,西北大学,002,化学工程与工艺,4,陕西,西安,本科,2,"物理,化学(2门科目考生选考其中一门即可报考)",4950,太白校区。
6144,西北大学,003,计算机类,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4950,长安校区。含计算机科学与技术、物联网工程专业。
6144,西北大学,004,环境科学与工程类,4,陕西,西安,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",4950,长安校区。含环境科学、环境工程专业。
6144,西北大学,005,过程装备与控制工程,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4950,太白校区。
6144,西北大学,006,电子科学与技术,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4950,长安校区。
6144,西北大学,007,电子信息类,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4950,长安校区。含通信工程、电子信息工程、电子信息科学与技术、智能科学与技术专业。
6144,西北大学,008,生物科学,4,陕西,西安,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",免学费,太白校区。基地班。
6144,西北大学,009,地理信息科学,4,陕西,西安,本科,1,"物理,化学,地理(3门科目考生选考其中一门即可报考)",4950,长安校区。
6144,西北大学,010,化学,4,陕西,西安,本科,2,"物理,化学(2门科目考生选考其中一门即可报考)",免学费,长安校区。基地班。
6144,西北大学,011,新闻传播学类,4,陕西,西安,本科,1,不提科目要求,3850,长安校区。含新闻学、广告学、网络与新媒体专业。
6144,西北大学,012,英语,4,陕西,西安,本科,2,不提科目要求,4950,长安校区。
6144,西北大学,013,哲学,4,陕西,西安,本科,1,不提科目要求,3850,长安校区。
6144,西北大学,014,经济统计学,4,陕西,西安,本科,1,"物理,思想政治,历史(3门科目考生选考其中一门即可报考)",4950,长安校区。
6144,西北大学,017,俄语,4,陕西,西安,本科,1,不提科目要求,4950,长安校区。
6144,西北大学,021,金融学,4,陕西,西安,本科,1,"物理,思想政治,历史(3门科目考生选考其中一门即可报考)",3850,长安校区。
6144,西北大学,022,社会工作,4,陕西,西安,本科,1,不提科目要求,3850,长安校区。
6144,西北大学,023,公共管理类,4,陕西,西安,本科,3,"物理,生物,历史(3门科目考生选考其中一门即可报考)",3850,长安校区。含行政管理、人力资源管理、公共事业管理、劳动与社会保障专业。
6144,西北大学,024,图书情报与档案管理类,4,陕西,西安,本科,4,"物理,生物,历史(3门科目考生选考其中一门即可报考)",3850,长安校区。含图书馆学、档案学专业。
6144,西北大学,025,管理科学,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4950,长安校区。
6144,西北大学,026,电子信息科学与技术(中外合作办学),4,陕西,西安,本科,10,物理(1门科目考生必须选考方可报考),50000,长安校区。
6145,西北工业大学,001,计算机类(卓越班),4,陕西,西安,本科,3,物理(1门科目考生必须选考方可报考),4950,长安校区。本研衔接培养。含飞行器设计与工程、飞行器动力工程、飞行器控制与信息工程、工程力学、船舶与海洋工程、水声工程、信息工程、飞行器制造工程、材料科学与工程、高分子材料与工程、机械设计制造及其自动化、机械电子工程、微机电系统工程、电子信息工程、通信工程、自动化、探测制导与控制技术、计算机科学与技术、人工智能专业。
6145,西北工业大学,002,海洋工程类(智慧海洋试验班),4,陕西,西安,本科,11,物理(1门科目考生必须选考方可报考),4950,长安校区。含船舶与海洋工程、水声工程、信息工程专业。
6145,西北工业大学,003,力学类(工程应用力学试验班),4,陕西,西安,本科,3,物理(1门科目考生必须选考方可报考),4950,长安校区。含工程力学、土木工程专业。
6145,西北工业大学,004,航空航天类,4,陕西,西安,本科,12,物理(1门科目考生必须选考方可报考),4950,长安校区。含飞行器设计与工程、飞行器动力工程、航空航天工程、飞行器控制与信息工程专业。
6145,西北工业大学,005,外国语言文学类,4,陕西,西安,本科,4,不提科目要求,3850,长安校区。含英语、德语专业。
6145,西北工业大学,006,计算机类,4,陕西,西安,本科,23,物理(1门科目考生必须选考方可报考),4950,长安校区。含计算机科学与技术、数据科学与大数据技术、人工智能、物联网工程、软件工程、信息安全、网络空间安全、保密管理专业。
6145,西北工业大学,007,自动化类,4,陕西,西安,本科,12,物理(1门科目考生必须选考方可报考),4950,长安校区。含自动化、电气工程及其自动化、机器人工程专业。
6145,西北工业大学,008,经济与贸易类(国贸与法学),4,陕西,西安,本科,4,不提科目要求,3850,长安校区。含国际经济与贸易、法学专业。
6145,西北工业大学,009,航空航天类(黄玉珊航空班),4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4950,长安校区。含飞行器设计与工程专业。
6145,西北工业大学,010,材料类(新材料与化工试验班),4,陕西,西安,本科,8,物理(1门科目考生必须选考方可报考),4950,长安校区。含材料科学与工程、材料成型及控制工程、复合材料与工程、高分子材料与工程专业。
6145,西北工业大学,011,航空航天类(卓越班),4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4950,长安校区。本研衔接培养。含飞行器设计与工程、飞行器动力工程、飞行器控制与信息工程、工程力学、船舶与海洋工程、水声工程、信息工程、飞行器制造工程、材料科学与工程、高分子材料与工程、机械设计制造及其自动化、机械电子工程、微机电系统工程、电子信息工程、通信工程、自动化、探测制导与控制技术、计算机科学与技术、人工智能专业。
6145,西北工业大学,012,航空航天类(飞天班),4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4950,长安校区。本研衔接培养。含航空航天工程专业。
6145,西北工业大学,013,高分子材料与工程(中外合作办学),4,陕西,西安,本科,3,物理(1门科目考生必须选考方可报考),70000,长安校区。
6145,西北工业大学,014,材料科学与工程(中外合作办学),4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),70000,长安校区。
6145,西北工业大学,015,电子信息类,4,陕西,西安,本科,18,物理(1门科目考生必须选考方可报考),4950,长安校区。含电子信息工程、电子科学与技术、通信工程、电磁场与无线技术、探测制导与控制技术专业。
6145,西北工业大学,016,能源动力类(航空动力与新能源试验班),4,陕西,西安,本科,9,物理(1门科目考生必须选考方可报考),4950,长安校区。含飞行器动力工程专业。
6145,西北工业大学,017,材料类(拔尖班),4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),4950,长安校区。本研衔接培养。含材料科学与工程、高分子材料与工程专业。
6145,西北工业大学,018,机械类(航宇智能制造试验班),4,陕西,西安,本科,6,物理(1门科目考生必须选考方可报考),4950,长安校区。含飞行器制造工程、机械设计制造及其自动化、机械电子工程、工业设计、微机电系统工程专业。
6146,西安明德理工学院(民办学校),001,会计学,4,陕西,西安,本科,3,不提科目要求,24000,沣河校区。
6146,西安明德理工学院(民办学校),002,计算机科学与技术,4,陕西,西安,本科,3,物理(1门科目考生必须选考方可报考),25000,沣河校区。
6146,西安明德理工学院(民办学校),003,国际经济与贸易,4,陕西,西安,本科,2,不提科目要求,22000,沣河校区。
6146,西安明德理工学院(民办学校),004,软件工程,4,陕西,西安,本科,3,物理(1门科目考生必须选考方可报考),25000,沣河校区。
6146,西安明德理工学院(民办学校),005,电子信息工程,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),24000,沣河校区。
6146,西安明德理工学院(民办学校),006,工业设计,4,陕西,西安,本科,3,物理(1门科目考生必须选考方可报考),24000,沣河校区。
6146,西安明德理工学院(民办学校),007,物联网工程,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),24000,沣河校区。
6146,西安明德理工学院(民办学校),008,电子商务,4,陕西,西安,本科,2,不提科目要求,24000,沣河校区。
6146,西安明德理工学院(民办学校),009,英语,4,陕西,西安,本科,3,不提科目要求,24000,沣河校区。
6146,西安明德理工学院(民办学校),010,德语,4,陕西,西安,本科,2,不提科目要求,22000,沣河校区。
6146,西安明德理工学院(民办学校),501,通信技术,3,陕西,西安,高职(专科),2,不提科目要求,12800,沣河校区。
6146,西安明德理工学院(民办学校),502,应用英语,3,陕西,西安,高职(专科),2,不提科目要求,11800,沣河校区。
6146,西安明德理工学院(民办学校),503,工业机器人技术,3,陕西,西安,高职(专科),2,不提科目要求,12800,沣河校区。
6146,西安明德理工学院(民办学校),504,大数据技术与应用,3,陕西,西安,高职(专科),2,不提科目要求,13500,沣河校区。
6146,西安明德理工学院(民办学校),505,会计信息管理,3,陕西,西安,高职(专科),2,不提科目要求,12500,沣河校区。
6147,西北农林科技大学,001,食品营养与健康(卓越班),4,陕西,杨凌,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",4950,
6147,西北农林科技大学,002,法学,4,陕西,杨凌,本科,2,不提科目要求,3850,
6147,西北农林科技大学,003,社会学类,4,陕西,杨凌,本科,2,不提科目要求,3850,含社会学、社会工作专业。
6147,西北农林科技大学,004,公共管理类,4,陕西,杨凌,本科,2,不提科目要求,3850,含劳动与社会保障、公共事业管理专业。
6147,西北农林科技大学,005,英语,4,陕西,杨凌,本科,2,不提科目要求,4950,
6147,西北农林科技大学,006,动物科学(动物类),4,陕西,杨凌,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",3025,含动物科学、水产养殖学专业。
6147,西北农林科技大学,007,动物医学类,5,陕西,杨凌,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",3025,含动物医学、动物药学专业。
6147,西北农林科技大学,008,环境科学与工程类,4,陕西,杨凌,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",4950,含环境工程、环境科学专业。
6147,西北农林科技大学,009,水利类,4,陕西,杨凌,本科,2,物理(1门科目考生必须选考方可报考),4950,含水文与水资源工程、农业水利工程、水利水电工程专业。
6147,西北农林科技大学,010,制药工程,4,陕西,杨凌,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",4950,
6147,西北农林科技大学,011,风景园林,4,陕西,杨凌,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",4950,
6147,西北农林科技大学,012,农学(农学类),4,陕西,杨凌,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",3025,含农学、植物科学与技术、种子科学与工程。
6147,西北农林科技大学,013,能源与动力工程,4,陕西,杨凌,本科,2,物理(1门科目考生必须选考方可报考),4950,
6147,西北农林科技大学,014,葡萄与葡萄酒工程,4,陕西,杨凌,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",4950,
6147,西北农林科技大学,015,工商管理类,4,陕西,杨凌,本科,2,不提科目要求,4950,含市场营销、土地资源管理、农林经济管理、工商管理、会计学专业。
6147,西北农林科技大学,016,机械类,4,陕西,杨凌,本科,5,物理(1门科目考生必须选考方可报考),4950,含机械电子工程、机械设计制造及其自动化、农业机械化及其自动化、车辆工程专业。
6147,西北农林科技大学,017,食品科学与工程类,4,陕西,杨凌,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",4950,含食品科学与工程、食品质量与安全专业。
6147,西北农林科技大学,018,计算机类,4,陕西,杨凌,本科,5,物理(1门科目考生必须选考方可报考),4950,含数据科学与大数据技术、软件工程、信息管理与信息系统、计算机科学与技术、电子商务专业。
6147,西北农林科技大学,019,经济学类,4,陕西,杨凌,本科,2,不提科目要求,4950,含经济学、国际经济与贸易、金融学、保险学专业。
6147,西北农林科技大学,020,化学类,4,陕西,杨凌,本科,2,"物理,化学(2门科目考生选考其中一门即可报考)",4950,含应用化学、化学生物学专业。
6147,西北农林科技大学,021,生物科学类,4,陕西,杨凌,本科,3,"物理,化学,生物(3门科目考生选考其中一门即可报考)",4950,含生物科学、生物技术、生物工程专业。
6147,西北农林科技大学,022,信息与计算科学,4,陕西,杨凌,本科,2,物理(1门科目考生必须选考方可报考),4950,
6147,西北农林科技大学,023,食品科学与工程(中外合作办学),4,陕西,杨凌,本科,5,"物理,化学,生物(3门科目考生选考其中一门即可报考)",50000,
6147,西北农林科技大学,024,草业科学,4,陕西,杨凌,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",3025,
6147,西北农林科技大学,025,环境科学(中外合作办学),4,陕西,杨凌,本科,6,"物理,化学,生物(3门科目考生选考其中一门即可报考)",60000,
6148,西北政法大学,001,法学(反恐怖主义法),4,陕西,西安,本科,2,不提科目要求,3500,
6148,西北政法大学,002,国际经济与贸易,4,陕西,西安,本科,2,不提科目要求,3500,
6148,西北政法大学,003,金融工程,4,陕西,西安,本科,2,不提科目要求,3500,
6148,西北政法大学,004,法学(经济法),4,陕西,西安,本科,7,不提科目要求,3500,
6148,西北政法大学,005,法学(行政法),4,陕西,西安,本科,5,不提科目要求,3500,
6148,西北政法大学,006,法学(国际法),4,陕西,西安,本科,5,不提科目要求,3500,
6148,西北政法大学,007,法学(民商法),4,陕西,西安,本科,7,不提科目要求,3500,
6148,西北政法大学,008,法学(刑事法),4,陕西,西安,本科,5,不提科目要求,3500,
6149,西京学院(民办学校),001,机器人工程,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),26000,
6149,西京学院(民办学校),002,工程管理,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),26000,
6149,西京学院(民办学校),003,医学影像技术,4,陕西,西安,本科,3,"物理,化学,生物(3门科目考生选考其中一门即可报考)",26000,
6149,西京学院(民办学校),004,物联网工程,4,陕西,西安,本科,4,物理(1门科目考生必须选考方可报考),26000,
6149,西京学院(民办学校),005,计算机科学与技术,4,陕西,西安,本科,6,物理(1门科目考生必须选考方可报考),26000,
6149,西京学院(民办学校),006,数据科学与大数据技术,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),26000,
6149,西京学院(民办学校),007,会计学,4,陕西,西安,本科,7,不提科目要求,26000,
6149,西京学院(民办学校),008,电子商务,4,陕西,西安,本科,6,不提科目要求,24000,
6149,西京学院(民办学校),009,财务管理,4,陕西,西安,本科,5,不提科目要求,26000,
6149,西京学院(民办学校),010,机械设计制造及其自动化,4,陕西,西安,本科,6,物理(1门科目考生必须选考方可报考),26000,
6149,西京学院(民办学校),011,国际经济与贸易,4,陕西,西安,本科,4,不提科目要求,24000,
6149,西京学院(民办学校),012,网络与新媒体,4,陕西,西安,本科,3,不提科目要求,24000,
6150,咸阳师范学院,001,经济学,4,陕西,咸阳,本科,2,不提科目要求,4500,渭城校区。
6150,咸阳师范学院,002,学前教育(师范),4,陕西,咸阳,本科,2,不提科目要求,4500,渭城校区。
6150,咸阳师范学院,003,英语(师范),4,陕西,咸阳,本科,2,不提科目要求,4500,渭城校区。
6150,咸阳师范学院,004,财务管理,4,陕西,咸阳,本科,2,不提科目要求,4500,渭城校区。
6150,咸阳师范学院,005,材料化学,4,陕西,咸阳,本科,2,化学(1门科目考生必须选考方可报考),4500,渭城校区。
6151,延安大学,001,工程管理,4,陕西,延安,本科,5,物理(1门科目考生必须选考方可报考),4500,
6151,延安大学,002,能源化学工程,4,陕西,延安,本科,2,"物理,化学(2门科目考生选考其中一门即可报考)",4500,杨家岭校区。
6151,延安大学,003,化学工程与工艺,4,陕西,延安,本科,2,"物理,化学(2门科目考生选考其中一门即可报考)",4500,杨家岭校区。
6151,延安大学,005,土木类,4,陕西,延安,本科,6,物理(1门科目考生必须选考方可报考),4500,含土木工程、给排水科学与工程专业。
6151,延安大学,006,生物科学类,4,陕西,延安,本科,6,"物理,化学,生物(3门科目考生选考其中一门即可报考)",4500,杨家岭校区。含生物科学、生物技术专业。
6151,延安大学,007,过程装备与控制工程,4,陕西,延安,本科,2,物理(1门科目考生必须选考方可报考),4500,杨家岭校区。
6152,陕西国际商贸学院(民办学校),001,电子商务,4,陕西,西安,本科,1,不提科目要求,18000,
6152,陕西国际商贸学院(民办学校),002,英语,4,陕西,西安,本科,2,不提科目要求,20000,
6152,陕西国际商贸学院(民办学校),003,金融工程,4,陕西,西安,本科,2,不提科目要求,20000,
6152,陕西国际商贸学院(民办学校),004,物联网工程,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),20000,
6152,陕西国际商贸学院(民办学校),005,国际经济与贸易,4,陕西,西安,本科,3,不提科目要求,19000,
6152,陕西国际商贸学院(民办学校),006,药学,4,陕西,西安,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",20000,
6152,陕西国际商贸学院(民办学校),007,投资学,4,陕西,西安,本科,1,不提科目要求,18000,
6152,陕西国际商贸学院(民办学校),008,财务管理,4,陕西,西安,本科,2,不提科目要求,20000,
6152,陕西国际商贸学院(民办学校),009,服装设计与工程,4,陕西,西安,本科,3,"物理,化学,技术(3门科目考生选考其中一门即可报考)",20000,
